,checkin_info,type,business_id
7873,"{'15-2': 1, '16-0': 1, '13-0': 1, '11-0': 1, '16-5': 1, '14-5': 1, '10-2': 1}",checkin,hgnFDmohl6ONkIoCfU8taQ
7874,"{'15-4': 1, '10-6': 1, '17-6': 1, '15-1': 3, '15-5': 3, '17-5': 3, '15-6': 2, '18-0': 3, '18-1': 3, '18-2': 6, '17-4': 2, '18-4': 2, '18-5': 2, '18-6': 1, '14-4': 2, '14-5': 5, '14-6': 3, '14-1': 1, '16-6': 2, '16-4': 2, '19-4': 2, '16-5': 2, '19-1': 1, '19-0': 2, '19-3': 3, '19-2': 4, '11-5': 3, '11-6': 5, '13-6': 5, '12-6': 2, '12-3': 1, '9-3': 1, '9-5': 1, '18-3': 3, '9-6': 1, '20-1': 1, '20-3': 2, '20-2': 7, '20-4': 1, '16-2': 1, '16-3': 6, '16-0': 4, '16-1': 2, '17-3': 2, '17-2': 9, '17-1': 2, '17-0': 4, '21-0': 2, '10-5': 5, '21-2': 2}",checkin,X3oBAKtG0qSwYvXIhpl5vQ
7875,"{'8-0': 1, '14-0': 1, '15-5': 1, '13-0': 1, '11-1': 1, '16-4': 1, '12-2': 1}",checkin,kay6xcNSE93fM96uHhA6ug
7876,"{'13-3': 1, '10-0': 1, '9-0': 1, '20-1': 1, '19-1': 1, '15-3': 1, '11-2': 1, '15-5': 1, '15-4': 1, '18-0': 1, '16-3': 1, '18-2': 1, '18-4': 1, '17-2': 1, '16-5': 2, '12-6': 1, '10-1': 2, '10-3': 1, '12-3': 1, '17-6': 1, '12-1': 1}",checkin,DOZVo32Zk507SJhJSg2saA
7877,"{'11-3': 2, '16-1': 2, '15-0': 1, '15-3': 1, '15-2': 2, '15-4': 2, '15-6': 2, '18-0': 1, '18-3': 1, '18-4': 1, '18-5': 1, '18-6': 1, '14-5': 2, '14-0': 1, '14-3': 2, '17-1': 1, '19-4': 1, '11-4': 1, '13-0': 1, '13-6': 4, '13-5': 1, '13-4': 1, '12-6': 1, '12-4': 1, '12-5': 1, '12-3': 2, '20-2': 2, '16-2': 1, '17-5': 2, '17-4': 2, '16-4': 2, '16-5': 2, '10-5': 2, '11-0': 2}",checkin,3ic0B872Tql7dwO4YRTDCw
7878,"{'16-3': 1, '15-1': 1, '15-0': 1, '15-2': 1, '15-5': 2, '15-4': 1, '15-6': 5, '18-0': 1, '18-1': 1, '18-4': 2, '18-5': 1, '14-5': 2, '14-6': 2, '14-3': 1, '16-4': 1, '19-5': 1, '16-5': 1, '11-5': 4, '11-1': 1, '13-6': 1, '13-5': 1, '11-2': 1, '12-6': 3, '12-3': 2, '9-5': 1, '20-2': 2, '20-5': 1, '8-1': 1, '16-2': 2, '17-6': 2, '17-5': 1, '17-4': 1, '16-6': 3, '17-1': 1, '17-0': 1, '10-1': 1, '8-6': 1, '10-4': 1, '10-5': 2, '10-6': 2}",checkin,NcJ4Ug6EX4t_WBh3E0mXhA
7879,"{'8-5': 1, '16-0': 1, '13-6': 1, '17-0': 1}",checkin,u9kl0iwI7Ziu2GV3IIEPyg
7880,"{'18-1': 1, '20-2': 1, '21-1': 1}",checkin,dnJ-hNii3nL01xRUFydzgw
7881,"{'15-2': 1, '19-1': 1, '18-2': 1, '13-0': 1, '12-6': 1, '10-5': 1}",checkin,hxruECjY-r3Y1WBaFcl90g
7882,"{'15-0': 1, '15-6': 1, '17-6': 1, '17-5': 1, '18-5': 1, '13-5': 1, '11-2': 1, '10-1': 1, '10-5': 1, '22-2': 1}",checkin,_tULIKll0EQsIAnPnxaoLg
7883,"{'20-6': 1, '15-5': 2, '22-5': 1, '22-6': 1, '18-2': 1, '18-4': 2, '18-5': 1, '18-6': 1, '17-3': 1, '14-2': 1, '16-4': 1, '19-6': 1, '19-1': 1, '19-0': 3, '19-2': 1, '13-0': 2, '13-4': 1, '12-4': 3, '12-5': 1, '12-2': 2, '12-3': 2, '12-1': 1, '7-3': 1, '20-0': 1, '20-3': 1, '20-2': 1, '20-4': 2, '7-4': 1, '16-2': 2, '16-3': 1, '16-1': 1, '16-6': 1, '17-2': 1, '17-1': 1, '17-0': 1, '21-5': 1, '10-6': 1}",checkin,9x0rvR9SSX5mO1vUqx_hnQ
7884,"{'18-4': 1, '21-1': 1, '3-3': 1, '12-2': 1, '8-2': 1, '15-0': 1, '15-3': 1, '15-5': 1, '15-4': 1, '15-6': 2, '10-0': 1, '18-1': 1, '22-5': 1, '23-1': 1, '5-0': 1, '18-5': 1, '18-6': 1, '22-0': 1, '22-3': 2, '14-6': 1, '12-1': 1, '22-2': 1, '4-0': 1, '22-1': 1, '19-4': 1, '23-5': 2, '19-0': 1, '19-3': 1, '1-6': 1, '11-4': 1, '11-6': 1, '11-1': 2, '11-0': 1, '11-3': 1, '13-4': 3, '6-6': 2, '12-4': 5, '6-2': 2, '12-3': 1, '6-0': 1, '6-1': 1, '9-1': 1, '9-0': 2, '9-3': 2, '4-5': 1, '5-2': 1, '20-0': 1, '20-2': 1, '20-5': 2, '7-4': 1, '16-2': 1, '16-3': 1, '16-0': 1, '17-4': 2, '16-6': 1, '21-2': 3, '16-5': 1, '21-4': 2, '8-5': 1, '10-2': 1, '10-3': 1, '10-4': 1, '8-1': 1, '10-6': 2, '8-3': 1}",checkin,JsorhAPDyafD2JC-6fY-sA
7885,"{'9-5': 1, '20-4': 1, '8-4': 1, '18-2': 1, '11-6': 1, '17-3': 1, '17-2': 1, '12-6': 1}",checkin,_cBpwhLLV3_V34HhYV_W7g
7886,"{'9-5': 1, '4-5': 1, '15-3': 1, '16-2': 2, '17-5': 1, '11-6': 1, '13-6': 1, '11-2': 1, '10-3': 1}",checkin,pS19vd7pkIsd4nXT-hUUNQ
7887,"{'0-2': 1, '20-1': 1, '23-1': 2, '17-4': 1, '11-0': 1, '22-1': 1}",checkin,XHjpd-DM7-5paAurBTlTJw
7888,"{'20-6': 1, '15-6': 1, '18-3': 1, '14-6': 1, '19-5': 1, '13-0': 1, '12-6': 1, '12-4': 1, '12-2': 1, '12-0': 1, '12-1': 1, '9-1': 1, '7-1': 1, '7-4': 1, '16-3': 1, '17-1': 1, '16-5': 1, '21-4': 1, '10-1': 1, '10-2': 1, '8-0': 1, '20-3': 1, '10-6': 2}",checkin,xH5axHFadmc7Veutt376TA
7889,"{'0-6': 1, '2-4': 1, '15-5': 1, '22-5': 1, '17-0': 1, '21-5': 1}",checkin,BXnIedddKEcfuDAm4_7yXQ
7890,"{'11-6': 1, '16-6': 1, '11-2': 1, '12-6': 1, '10-3': 1, '10-6': 1}",checkin,qFg-ZCgI5ikMthWLjuaO1Q
7891,"{'15-0': 1, '15-5': 1, '11-5': 1, '11-4': 1, '17-5': 1, '16-6': 1, '13-5': 2, '14-4': 1, '8-6': 1, '12-5': 1, '12-2': 1, '10-5': 1}",checkin,gnBgJD6LYsYhSneYVFDmhw
7892,"{'7-3': 1, '18-2': 1, '18-4': 1, '17-0': 1, '16-6': 1, '14-3': 1}",checkin,SCOBkzxRRRXc9xI_rgJTig
7893,"{'0-5': 1, '5-4': 1, '5-2': 1, '19-5': 1, '20-2': 1, '7-5': 1, '14-1': 1, '16-0': 1, '18-3': 1, '22-3': 1, '15-2': 1, '11-3': 1, '17-0': 1, '12-6': 1, '17-3': 1, '6-4': 1, '6-2': 1, '10-2': 1, '8-2': 2, '12-1': 1}",checkin,3fWX1wBJDsDiMsFZ1iFzyA
7894,"{'9-3': 1, '9-5': 1, '15-3': 1, '15-4': 1, '19-0': 2, '16-2': 1}",checkin,AB7uOYIMVc_TbIcYR8np2Q
7895,"{'16-3': 1, '10-2': 1, '13-5': 1, '11-3': 1, '19-2': 2}",checkin,QplY4p8HHJY0ncbgcpb8WQ
7896,"{'15-1': 1, '13-3': 1, '7-3': 1, '13-0': 1, '16-4': 1, '12-4': 1, '10-5': 1}",checkin,FrvxxJ_pUSFiBDh5UscsUA
7897,"{'11-3': 2, '17-5': 1, '18-1': 1, '18-5': 1, '18-6': 1, '17-3': 1, '19-4': 1, '19-6': 1, '19-1': 1, '19-2': 1, '13-3': 1, '14-5': 1, '13-0': 1, '13-5': 1, '13-4': 1, '20-1': 1, '20-5': 1, '20-6': 1, '16-0': 1, '16-6': 1, '21-4': 1, '10-2': 1, '10-4': 1}",checkin,TusXhzJIpe0xv3vm2weUhA
7898,"{'13-5': 2, '13-4': 3, '15-0': 1, '15-6': 4, '18-1': 1, '18-3': 1, '18-4': 1, '18-5': 2, '18-6': 1, '14-6': 1, '14-2': 1, '19-5': 1, '19-4': 1, '19-6': 2, '19-0': 2, '19-3': 1, '19-2': 1, '11-4': 3, '13-1': 1, '11-6': 2, '13-6': 1, '11-3': 2, '11-2': 2, '12-6': 2, '12-4': 5, '12-5': 1, '12-2': 3, '12-3': 2, '12-0': 1, '20-1': 1, '20-3': 1, '20-2': 1, '20-5': 1, '20-4': 2, '17-6': 1, '16-0': 2, '16-1': 1, '16-4': 1, '21-3': 1, '10-5': 1, '11-0': 5}",checkin,bO2rQLEntQLcg675LjEqaA
7899,"{'7-0': 1, '11-3': 3, '13-4': 2, '10-1': 2, '10-3': 1, '18-0': 1, '11-4': 6, '16-3': 1, '15-1': 1, '15-3': 1, '15-2': 3, '15-4': 1, '15-6': 1, '10-0': 1, '6-3': 1, '18-3': 1, '14-4': 1, '14-5': 3, '6-1': 1, '14-0': 2, '14-1': 4, '14-2': 3, '14-3': 1, '18-2': 1, '17-0': 1, '19-0': 2, '17-4': 1, '13-3': 3, '13-2': 6, '13-1': 5, '13-0': 5, '11-1': 8, '13-6': 7, '13-5': 2, '11-2': 4, '12-6': 1, '12-4': 4, '12-5': 2, '12-2': 8, '12-3': 8, '12-0': 11, '12-1': 6, '9-1': 2, '9-2': 1, '9-5': 3, '9-4': 4, '5-3': 1, '9-6': 3, '7-3': 2, '7-2': 1, '7-1': 1, '5-2': 1, '20-4': 1, '7-5': 1, '16-2': 2, '17-6': 1, '16-0': 1, '11-6': 4, '16-4': 1, '16-5': 1, '8-4': 2, '8-5': 5, '10-2': 2, '8-3': 1, '10-4': 1, '10-5': 3, '10-6': 3, '11-0': 5}",checkin,nInabwjYRoTe8nc6X_dYkg
7900,"{'11-3': 1, '10-5': 1, '2-6': 1, '20-6': 2, '0-1': 1, '16-3': 1, '15-0': 1, '22-5': 1, '23-2': 1, '23-3': 1, '18-2': 1, '17-4': 1, '22-3': 1, '18-5': 1, '18-6': 1, '23-5': 1, '14-4': 1, '23-6': 1, '14-6': 2, '14-3': 1, '0-6': 3, '0-0': 1, '23-4': 1, '2-5': 2, '1-1': 3, '1-0': 1, '1-3': 1, '19-1': 1, '19-0': 1, '19-2': 3, '13-3': 2, '13-1': 1, '11-1': 1, '13-5': 1, '12-4': 1, '6-5': 1, '1-6': 1, '4-2': 1, '9-5': 1, '4-6': 1, '5-3': 1, '5-2': 2, '20-0': 3, '20-3': 2, '20-5': 1, '20-4': 1, '7-4': 2, '17-6': 3, '16-1': 2, '3-6': 1, '10-0': 1, '1-4': 1, '10-4': 2, '21-1': 4}",checkin,LmbVSU7Diel5lR2b6AS5SA
7901,"{'15-2': 1, '18-5': 3, '23-5': 1, '16-6': 1, '14-2': 1, '14-3': 1, '0-4': 1, '0-6': 1, '19-6': 1, '19-1': 1, '1-6': 1, '14-5': 1, '11-6': 1, '13-4': 1, '6-2': 2, '12-0': 1, '6-1': 1, '9-3': 1, '5-6': 1, '5-3': 1, '20-2': 1, '20-5': 2, '17-4': 2, '17-3': 2, '16-5': 1, '8-4': 1, '8-5': 1, '21-0': 1, '22-2': 1, '21-3': 1}",checkin,oYLfNKc6Q_XKG9ixiMiumQ
7902,"{'13-5': 1, '20-2': 1, '15-5': 1, '20-4': 1, '19-3': 1, '15-4': 1, '18-2': 1, '13-0': 1, '16-6': 1, '12-0': 2, '16-4': 1, '16-5': 1, '14-4': 2, '14-5': 1, '14-6': 2, '15-6': 1, '12-3': 1, '14-2': 1}",checkin,BFBDSPDUhF5U_d1bKaxWiw
7903,"{'11-5': 2, '17-5': 1, '11-3': 1, '13-5': 1, '17-0': 1}",checkin,LI8-xzJrr27hOhzMtRTW2Q
7904,"{'23-1': 1, '15-4': 1, '18-2': 1, '22-5': 1, '22-4': 2, '18-4': 1, '23-4': 3, '23-5': 3, '2-6': 1, '2-5': 1, '19-5': 3, '1-5': 1, '19-1': 3, '19-0': 1, '19-3': 1, '19-2': 1, '1-6': 3, '18-3': 1, '20-5': 2, '20-4': 7, '17-2': 1, '19-4': 1, '21-4': 4, '21-5': 3, '21-1': 2}",checkin,FALYFv-KuziGr3D52qmeHg
7905,"{'20-1': 1, '20-3': 1, '16-3': 1, '13-1': 1, '11-6': 1, '18-4': 3, '23-4': 1, '14-6': 1}",checkin,INMlF39JiK9buYVNUR6O7g
7906,"{'17-6': 1, '15-2': 1, '18-6': 1, '14-4': 1, '14-2': 1, '14-3': 4, '13-3': 1, '13-2': 3, '13-0': 1, '11-1': 1, '11-0': 1, '12-4': 2, '12-3': 1, '12-0': 1, '9-0': 1, '9-3': 1, '9-4': 1, '16-3': 1, '17-3': 1, '8-4': 1, '10-4': 1, '8-3': 1}",checkin,M8v_fUJM2wr4qrCYCBJHNA
7907,"{'1-6': 1, '20-4': 1, '12-6': 1, '6-3': 1, '7-4': 1, '12-4': 3, '12-5': 1, '15-1': 1, '13-2': 1, '6-0': 1, '15-4': 1, '15-6': 1, '23-3': 1, '22-5': 1, '17-4': 2, '18-4': 2, '18-5': 3, '18-6': 1, '23-5': 1, '14-5': 1, '14-1': 1, '22-4': 1, '19-5': 1, '19-4': 4, '19-6': 2, '1-4': 1, '19-3': 1, '19-2': 1, '13-3': 1, '21-4': 1, '13-1': 1, '13-0': 1, '11-0': 1, '13-5': 5, '13-4': 1, '22-0': 1, '6-4': 1, '6-5': 2, '6-2': 1, '12-3': 1, '12-0': 3, '9-1': 1, '11-6': 2, '9-2': 1, '9-5': 3, '9-4': 1, '9-6': 2, '7-3': 1, '7-1': 2, '21-3': 1, '20-5': 2, '8-4': 2, '10-5': 1, '16-2': 1, '17-5': 2, '16-1': 3, '8-2': 1, '17-1': 1, '16-5': 3, '10-0': 1, '10-2': 1, '10-3': 1, '21-0': 2, '8-1': 5, '10-6': 1, '8-3': 1}",checkin,Xe-zwcsX5EikIK6Ul5bGlw
7908,"{'15-4': 1, '18-0': 1, '18-1': 1, '18-3': 1, '18-5': 2, '18-6': 1, '14-3': 1, '11-5': 1, '11-4': 1, '13-1': 1, '11-6': 2, '11-3': 1, '12-6': 1, '12-5': 2, '12-3': 1, '9-6': 1, '7-3': 1, '7-2': 1, '7-1': 1, '7-0': 1, '7-6': 1, '16-0': 2, '17-4': 1, '10-4': 1}",checkin,gisqm25gjoAxutucBYnRKQ
7909,"{'5-2': 1, '7-5': 1, '18-0': 1, '16-3': 1, '17-5': 1, '17-1': 1, '12-0': 1, '6-1': 1}",checkin,8b2bs341g8W4IwyA7c7iqw
7910,"{'13-3': 1, '9-0': 1, '9-3': 1, '20-2': 1, '13-2': 1, '3-4': 1, '7-6': 1, '18-0': 1, '18-1': 2, '4-3': 1, '16-6': 2}",checkin,q6sCInoLBf4CeWOi3VrBEQ
7911,"{'13-4': 1, '8-2': 1, '17-6': 1, '15-0': 3, '15-3': 1, '15-4': 1, '18-1': 5, '18-2': 6, '14-4': 1, '14-5': 2, '6-1': 1, '14-0': 1, '14-1': 1, '14-2': 2, '14-3': 2, '16-6': 1, '17-1': 4, '17-0': 3, '19-1': 1, '1-4': 1, '19-0': 1, '11-4': 1, '11-6': 2, '11-0': 1, '10-1': 1, '12-6': 1, '19-2': 1, '12-1': 1, '9-0': 1, '9-5': 2, '7-3': 2, '7-5': 1, '7-4': 1, '16-2': 1, '16-3': 4, '16-0': 2, '17-4': 3, '17-3': 4, '17-2': 2, '16-4': 1, '16-5': 1, '8-4': 1, '8-5': 3, '8-6': 2, '10-5': 1, '10-6': 3, '8-3': 2}",checkin,pv2wNgP_j08nncFMWn-v_A
7912,"{'11-4': 1, '15-1': 1, '6-2': 1, '15-6': 1, '18-1': 1, '18-3': 1, '14-5': 1, '14-6': 1, '19-4': 1, '10-0': 1, '11-1': 1, '13-6': 1, '13-5': 1, '12-6': 1, '12-2': 1, '15-0': 1, '9-3': 1, '9-2': 1, '4-4': 2, '9-6': 1, '7-1': 1, '7-6': 2, '7-4': 1, '17-0': 1, '8-4': 1, '10-1': 1, '10-2': 1, '8-0': 1, '8-1': 2, '8-2': 3}",checkin,L51LcD2HWoXMcPh4ilRQCQ
7913,"{'16-1': 1, '9-5': 1, '9-6': 1, '12-2': 1, '15-5': 2, '18-0': 1, '13-0': 1, '18-6': 2, '14-5': 2, '14-0': 1, '12-0': 1}",checkin,rER6cM3zUBiw_dg0VRW6bg
7914,"{'11-2': 1, '16-5': 2, '22-5': 1, '15-0': 1, '15-5': 2, '15-4': 1, '15-6': 2, '18-0': 2, '18-1': 3, '18-2': 1, '18-3': 1, '18-4': 1, '18-5': 6, '18-6': 3, '23-5': 1, '14-4': 1, '14-6': 1, '19-5': 5, '19-4': 5, '19-6': 2, '19-0': 1, '19-3': 2, '19-2': 4, '13-4': 1, '12-6': 2, '20-3': 2, '20-5': 1, '20-4': 1, '16-2': 1, '16-3': 1, '17-5': 5, '17-4': 2, '16-6': 1, '16-4': 3, '17-0': 1, '21-5': 2, '8-2': 1}",checkin,GaeokhqmZYuPr7i1EZtnHA
7915,"{'15-5': 1, '15-4': 4, '18-0': 1, '18-3': 2, '18-4': 1, '18-6': 1, '14-5': 1, '19-4': 2, '19-0': 1, '19-3': 2, '11-6': 1, '11-1': 1, '13-6': 1, '13-4': 1, '12-6': 1, '12-4': 1, '17-4': 1, '12-3': 1, '12-0': 2, '12-1': 1, '9-2': 1, '7-6': 1, '16-1': 1, '16-6': 1, '17-1': 1, '17-0': 1, '10-1': 1}",checkin,KHU2QER24Dbucct1dfEWGQ
7916,"{'15-3': 1, '15-6': 1, '18-1': 1, '22-5': 1, '18-3': 1, '23-6': 1, '14-5': 1, '14-0': 1, '14-1': 1, '0-5': 1, '19-5': 1, '11-5': 2, '11-4': 1, '13-1': 2, '11-6': 1, '11-0': 1, '13-5': 1, '8-5': 1, '12-6': 1, '12-3': 1, '13-3': 2, '9-5': 1, '13-2': 1, '20-2': 1, '20-5': 1, '17-6': 1, '17-5': 1, '10-0': 1, '21-5': 1, '10-2': 2, '10-6': 1, '13-6': 1}",checkin,2EfXE9Fz1bCHFJpgrzE77Q
7917,"{'9-6': 1, '15-1': 1, '19-4': 1, '20-5': 1, '15-4': 1, '11-5': 1, '13-2': 1, '18-2': 1, '11-6': 1, '18-4': 3, '11-3': 1, '14-5': 1, '14-6': 2, '12-3': 2, '10-6': 2}",checkin,AbS4rMXc19XJJcXVZDhy7w
7918,"{'13-6': 1, '7-0': 2, '7-4': 1, '10-6': 1, '16-3': 1, '15-1': 1, '8-6': 2, '17-4': 1, '18-0': 1, '18-3': 2, '22-3': 1, '18-6': 1, '18-4': 1, '14-6': 1, '14-2': 2, '14-3': 1, '13-3': 1, '9-0': 2, '19-4': 3, '19-6': 3, '19-1': 1, '19-3': 1, '19-2': 1, '11-5': 2, '11-4': 1, '11-6': 1, '11-1': 1, '11-0': 3, '13-5': 1, '11-2': 1, '4-4': 1, '12-4': 3, '6-5': 1, '6-2': 1, '12-3': 1, '6-0': 3, '5-4': 1, '9-3': 2, '9-2': 1, '9-5': 3, '5-0': 1, '9-6': 2, '7-3': 6, '7-1': 1, '20-2': 2, '20-4': 2, '7-5': 4, '20-6': 1, '17-6': 1, '16-0': 1, '16-1': 2, '16-6': 1, '17-2': 2, '17-0': 1, '10-0': 2, '8-5': 5, '21-6': 2, '8-0': 2, '8-1': 2, '8-2': 1, '8-3': 3}",checkin,hfe5StFcj1AH4DVe8coBgA
7919,"{'11-3': 1, '15-0': 1, '15-3': 1, '15-5': 2, '14-4': 1, '14-5': 2, '14-6': 1, '14-0': 1, '14-1': 1, '14-3': 4, '11-5': 7, '13-2': 1, '11-6': 1, '11-1': 2, '13-6': 1, '13-5': 3, '13-4': 2, '12-6': 3, '12-4': 3, '12-5': 5, '12-2': 1, '12-3': 1, '9-3': 2, '9-5': 3, '7-5': 1, '16-3': 1, '16-0': 1, '16-6': 2, '17-2': 1, '16-4': 2, '10-2': 2, '10-3': 1, '10-4': 3, '10-5': 2, '10-6': 1}",checkin,MDt3zRlPLA0uifPKSA-rnA
7920,"{'18-2': 9, '17-2': 3, '13-5': 1}",checkin,Hl0DRZMaoXoWTKovxeWz9g
7921,"{'11-2': 1, '15-1': 1, '15-0': 1, '17-5': 1, '15-6': 3, '18-1': 2, '17-4': 1, '18-4': 3, '18-5': 2, '18-6': 1, '22-1': 1, '19-5': 4, '19-4': 1, '19-1': 2, '19-0': 1, '19-2': 4, '11-5': 3, '11-4': 3, '13-1': 1, '13-0': 1, '11-0': 1, '13-5': 2, '13-4': 2, '12-6': 1, '12-5': 1, '12-3': 3, '12-0': 1, '12-1': 1, '13-2': 2, '20-0': 2, '20-5': 2, '20-4': 2, '20-6': 2, '17-6': 2, '16-0': 1, '16-1': 1, '17-2': 5, '17-1': 2, '21-4': 2, '21-5': 4, '10-2': 1, '21-0': 1}",checkin,1621ir5mjVgbHwxCbMAEjg
7922,"{'16-0': 2, '11-3': 1, '13-4': 2, '15-3': 1, '10-2': 2, '18-2': 2, '18-4': 1, '18-5': 2, '14-4': 2, '14-5': 3, '14-6': 1, '14-0': 2, '14-1': 4, '14-2': 2, '19-5': 1, '4-2': 1, '8-5': 2, '13-3': 1, '13-2': 1, '13-1': 2, '13-0': 2, '11-1': 2, '11-0': 3, '13-5': 1, '11-2': 5, '12-4': 4, '12-5': 2, '12-2': 3, '12-3': 3, '12-0': 4, '12-1': 2, '9-0': 1, '9-3': 2, '9-2': 4, '9-5': 2, '10-4': 1, '7-5': 1, '7-4': 1, '16-2': 1, '17-5': 2, '16-1': 1, '8-2': 1, '17-1': 1, '17-0': 1, '10-0': 3, '10-1': 1, '8-6': 3, '10-3': 1, '8-0': 3, '10-5': 1, '10-6': 4, '13-6': 2}",checkin,QxHM7gQ7RcRHjnmr63xQnQ
7923,"{'20-2': 3, '7-4': 1, '12-4': 1, '15-0': 2, '15-3': 1, '15-2': 1, '15-5': 2, '17-5': 3, '15-6': 2, '18-0': 3, '18-1': 3, '18-2': 6, '23-1': 1, '23-6': 1, '18-5': 6, '22-1': 1, '18-4': 7, '14-0': 1, '17-3': 2, '12-0': 1, '18-6': 1, '19-5': 2, '19-4': 9, '19-6': 3, '19-0': 5, '19-3': 1, '19-2': 2, '13-3': 2, '11-4': 4, '11-6': 1, '11-1': 6, '11-0': 2, '11-3': 5, '11-2': 4, '6-4': 1, '17-4': 3, '12-2': 1, '12-3': 2, '6-0': 1, '12-1': 2, '18-3': 9, '13-2': 1, '20-3': 1, '7-0': 1, '20-4': 2, '20-6': 1, '16-2': 5, '17-6': 4, '16-0': 4, '16-1': 1, '16-6': 5, '17-2': 1, '16-5': 1, '10-1': 3, '10-2': 1, '21-0': 1, '21-2': 1, '21-3': 1}",checkin,VpW40mznMS43CqdbelX2wA
7924,"{'11-3': 1, '14-5': 2, '8-2': 1, '15-2': 1, '15-4': 2, '15-6': 4, '18-1': 2, '18-2': 1, '18-3': 2, '18-4': 10, '18-5': 1, '18-6': 5, '14-4': 1, '16-6': 1, '14-6': 2, '14-1': 1, '14-2': 2, '19-5': 3, '19-4': 1, '19-6': 2, '19-0': 2, '19-3': 2, '19-2': 1, '11-5': 1, '11-4': 1, '13-1': 2, '13-0': 1, '11-1': 2, '13-6': 2, '13-5': 1, '8-5': 2, '12-6': 2, '12-4': 3, '12-5': 1, '12-3': 1, '20-0': 1, '20-2': 2, '20-5': 5, '20-4': 2, '17-6': 1, '17-4': 2, '17-3': 2, '17-2': 3, '16-5': 1, '10-1': 1, '10-2': 1, '21-2': 1, '11-0': 2}",checkin,Vx7-xbazum3dgo3Qj3i4pQ
7925,"{'13-3': 1, '15-0': 2, '12-1': 1, '14-0': 1, '15-5': 1, '20-4': 1, '18-0': 1, '18-3': 1, '18-4': 1, '14-2': 2, '13-4': 1, '14-4': 1, '10-1': 1, '11-2': 1, '12-5': 1, '10-4': 1, '12-3': 1, '12-0': 1, '13-6': 1}",checkin,YD0oiqWZyAi-lMw3TQ2TqA
7926,"{'11-5': 1, '17-6': 1, '11-1': 1, '9-5': 1, '13-5': 1}",checkin,R-aDr2HjBAHR3FoL2Dtd5Q
7927,"{'15-6': 1, '19-4': 2, '15-5': 2, '15-4': 1, '19-3': 2, '20-4': 4, '18-2': 1, '18-5': 2, '11-2': 1, '21-4': 1, '21-5': 1, '12-4': 1, '19-2': 1, '21-0': 1, '14-3': 1}",checkin,IceZ4BtTz76eppjNWm-c6A
7928,"{'11-2': 1, '15-0': 2, '15-5': 2, '23-0': 1, '14-4': 1, '14-5': 2, '14-0': 1, '14-2': 2, '13-3': 1, '11-5': 2, '8-4': 1, '11-1': 1, '13-5': 2, '13-4': 1, '12-5': 1, '12-1': 2, '9-0': 2, '9-3': 1, '9-2': 1, '9-5': 1, '7-3': 1, '20-4': 1, '16-2': 1, '16-3': 2, '10-0': 1, '10-2': 1, '10-3': 2, '10-4': 2, '10-5': 2, '8-2': 1, '8-3': 1}",checkin,K8BVB4ktoiif5uRmtykYiw
7929,"{'18-1': 1, '20-1': 1, '15-3': 1, '12-1': 1, '19-0': 1, '11-5': 1, '16-3': 1, '18-2': 1, '18-3': 1, '17-2': 3, '17-0': 1, '14-5': 1, '15-1': 1, '10-4': 1, '11-0': 1}",checkin,lXHZKLQ9-03zj1vJq5a1YQ
7930,"{'16-0': 1, '13-5': 1, '8-5': 1, '15-0': 1, '15-5': 1, '15-4': 1, '14-5': 2, '14-0': 1, '0-1': 1, '16-5': 1, '11-5': 2, '11-3': 1, '13-4': 1, '12-4': 1, '12-5': 1, '12-0': 1, '9-1': 1, '9-0': 1, '9-3': 2, '7-0': 1, '17-5': 1, '17-0': 1, '8-4': 1, '10-1': 1, '10-2': 1, '8-0': 1, '10-5': 1}",checkin,S5zocVaqpY5MYKqiQ2EWnw
7931,"{'18-5': 1, '14-6': 1, '14-3': 1, '19-4': 2, '19-6': 1, '19-3': 1, '13-2': 2, '13-0': 1, '11-3': 5, '11-2': 2, '12-4': 2, '12-3': 2, '12-1': 3, '11-4': 2, '20-0': 1, '20-5': 1, '20-4': 1, '16-6': 1, '17-0': 1, '10-0': 1, '10-2': 2, '10-3': 2}",checkin,507GX11jtCsVYlzaur05_w
7932,"{'23-2': 1, '5-0': 1, '13-2': 1, '23-5': 1, '20-4': 2, '8-5': 1, '7-4': 1, '16-2': 1, '17-6': 1, '16-1': 1, '17-3': 1, '17-1': 1, '17-0': 1, '21-5': 2, '12-3': 4, '14-3': 2}",checkin,vpUULLahiTyfu0mKvgsTdQ
