,votes,user_id,name,average_stars,review_count,type
8074,"{'funny': 0, 'useful': 9, 'cool': 0}",xO2MH7G6RvmkgnMXH8HAiw,Blaine,4.5,10,user
8075,"{'funny': 0, 'useful': 0, 'cool': 0}",EJvoreqfpaEJLzswiy-5Dg,Michael,5.0,1,user
8076,"{'funny': 0, 'useful': 0, 'cool': 0}",AKF1LzMZjMc1UJFeBiaPGg,Azure,2.5,2,user
8077,"{'funny': 15, 'useful': 44, 'cool': 21}",63vT0c5h4T9ihTplTWCGMQ,Nelson,3.859999999999999,63,user
8078,"{'funny': 24, 'useful': 142, 'cool': 55}",vDpNMIiwVIBmO8kbucC7oQ,Bryan,3.95,132,user
8079,"{'funny': 2, 'useful': 13, 'cool': 2}",jLmBtarG055mjQGwO9gTyQ,j,3.83,31,user
8080,"{'funny': 0, 'useful': 0, 'cool': 0}",7OsaMcUwflV3a9-2wC6aLg,Norma,2.0,1,user
8081,"{'funny': 0, 'useful': 2, 'cool': 0}",jc9xb_8IeqdChfWLk0xrnA,Rob,2.0,6,user
8082,"{'funny': 1, 'useful': 3, 'cool': 0}",UDsGsF9UmmjVCLbYrPhLtA,Mike,3.1,10,user
8083,"{'funny': 24519, 'useful': 23412, 'cool': 22410}",qbfQRHLvZk5WSkKY0l_lMw,Stephy,3.87,2587,user
8084,"{'funny': 4, 'useful': 7, 'cool': 4}",1hCHgjCiQ3h7Fxj5V2c4sA,Dan,4.5,6,user
8085,"{'funny': 5, 'useful': 14, 'cool': 3}",Lk4xJd7r3_50WoHwBe2Xbw,Jonathan,4.44,10,user
8086,"{'funny': 0, 'useful': 0, 'cool': 0}",GVnM9_qz9skRCW_ORJFJAQ,Todd,5.0,1,user
8087,"{'funny': 9, 'useful': 38, 'cool': 12}",SLmHVStNaocNjq1mYyLu6Q,Mike,3.52,50,user
8088,"{'funny': 1, 'useful': 5, 'cool': 5}",YCEx-nBCUmyXY8mlYurrVg,Erin,5.0,3,user
8089,"{'funny': 0, 'useful': 5, 'cool': 0}",h7pEFMk2O-rfZx6H5yvGzg,Jennifer,4.2,5,user
8090,"{'funny': 10, 'useful': 109, 'cool': 40}",hpv_0rLsQ512O_tomr4xiQ,Kris,3.66,383,user
8091,"{'funny': 5, 'useful': 15, 'cool': 2}",Q4zcQ3-x7TJ4AOiXdkLpNg,Mick,3.54,24,user
8092,"{'funny': 2, 'useful': 0, 'cool': 2}",ikKFj8pHqUwDWxULvzmhMQ,Billy,3.29,7,user
8093,"{'funny': 7, 'useful': 27, 'cool': 12}",FDze9nbddVEQzxAtSCh3gw,Mark,3.45,31,user
8094,"{'funny': 2, 'useful': 1, 'cool': 1}",HcTrhG1w1qbCMBttHrU5iA,Ryan,2.0,1,user
8095,"{'funny': 1, 'useful': 3, 'cool': 1}",yzZyTxJPOaWb1U4guhKvBA,Marc,4.0,2,user
8096,"{'funny': 0, 'useful': 1, 'cool': 0}",fKw9FJsl9atpo2bu3cHnJA,Lee,4.0,3,user
8097,"{'funny': 0, 'useful': 3, 'cool': 0}",h-F86jvayp6CniMBR_ZtuQ,Pete,3.33,3,user
8098,"{'funny': 4, 'useful': 12, 'cool': 3}",m21EE2_CqPzpXdKsYsbVIA,J.,3.91,12,user
8099,"{'funny': 2, 'useful': 1, 'cool': 1}",nT7_yrjcJgpDVd2Mj3OBMQ,linda,3.0,2,user
8100,"{'funny': 0, 'useful': 0, 'cool': 0}",KJcgSSIartlFMWcP6Bqwyg,Alex,4.0,3,user
8101,"{'funny': 11987, 'useful': 12766, 'cool': 11059}",nrOCJCQUgXwdUIwg8QHirw,Emi,4.089999999999999,879,user
8102,"{'funny': 67, 'useful': 146, 'cool': 70}",CzdZsPo6Zbo7tMcXY4gvpw,Trevin,3.75,112,user
8103,"{'funny': 46, 'useful': 180, 'cool': 86}",EB0UEEI4SAI7y1tQxpsZ0A,Lucy L,3.35,99,user
8104,"{'funny': 4, 'useful': 3, 'cool': 0}",2H0A4Gxhvs7gTvg0kCgvJQ,Steve,1.0,1,user
8105,"{'funny': 19, 'useful': 45, 'cool': 20}",q904xpWOBDPkHqxZm9YulQ,Sherry,4.179999999999999,28,user
8106,"{'funny': 2, 'useful': 0, 'cool': 1}",ZWk3AG3bA_-mniudJq4aQg,Larry,1.0,2,user
8107,"{'funny': 16, 'useful': 22, 'cool': 14}",EGy1buPuXwormUvikpbV8g,Hassan,3.879999999999999,17,user
8108,"{'funny': 0, 'useful': 1, 'cool': 0}",ti22s56QzovFE--Psqfjew,Suzy,1.0,1,user
8109,"{'funny': 23, 'useful': 96, 'cool': 35}",gWOTPa-AHzl87htI816cqQ,Ebonina,3.759999999999999,58,user
8110,"{'funny': 5, 'useful': 13, 'cool': 5}",Zg_M3iwTqOgp-2i6Usyftg,Ann,3.71,17,user
8111,"{'funny': 0, 'useful': 8, 'cool': 3}",A7ITgZjMLO3u2r-P3kKuiQ,Don,4.049999999999999,21,user
8112,"{'funny': 0, 'useful': 4, 'cool': 0}",M-M55HaXogqhN7_oTSFH_w,Colleen,3.5,4,user
8113,"{'funny': 2, 'useful': 19, 'cool': 4}",zYmVuZMsq8VuVlSlQkvppg,Raymond,4.07,60,user
8114,"{'funny': 0, 'useful': 19, 'cool': 5}",F9Lvy5LfkeYMF1r_Al-Fxg,Nathan,4.0,11,user
8115,"{'funny': 1, 'useful': 0, 'cool': 0}",mEetRHRY4U4zl0ngk2Xw4g,Marc,4.0,1,user
8116,"{'funny': 6, 'useful': 27, 'cool': 6}",bQIO9fs_u3I7oaGTuQCM4A,Michele,3.819999999999999,17,user
8117,"{'funny': 1, 'useful': 1, 'cool': 1}",ehVMHDvELiKBg1Mn5H9dMQ,Tien,4.33,3,user
8118,"{'funny': 464, 'useful': 649, 'cool': 476}",l3avRJAtL1azZg8Jf-CYRw,Bob,3.16,199,user
8119,"{'funny': 0, 'useful': 0, 'cool': 0}",FAHfgmPqVDgo2wR0HjhdnA,Syd,1.0,1,user
8120,"{'funny': 5, 'useful': 11, 'cool': 6}",n50JchTjQuWyZ5zDPwLCkw,Chris,3.649999999999999,26,user
8121,"{'funny': 8, 'useful': 8, 'cool': 2}",kYCI2W3xSX4lEEtd547iwA,Peter,3.0,5,user
8122,"{'funny': 33, 'useful': 44, 'cool': 35}",eie5IA4dRXcBk4fgv_JHDQ,D.,3.89,18,user
8123,"{'funny': 0, 'useful': 2, 'cool': 0}",VqACGbG3LRGOdpitXl31nQ,Cheryl,4.0,4,user
8124,"{'funny': 25, 'useful': 51, 'cool': 20}",WYvvzZ1MW9iwzT1TcxVopg,Jason,4.219999999999999,56,user
8125,"{'funny': 6, 'useful': 10, 'cool': 3}",s4GfZtUoXZ19oOV0LU0NHQ,Bunnie,3.0,13,user
8126,"{'funny': 0, 'useful': 1, 'cool': 1}",MFqiu-FDGG0qt5K9xLbQWw,Zackary,2.0,1,user
8127,"{'funny': 0, 'useful': 2, 'cool': 0}",NbP8HS8uEzqAvrdjjNI2jw,Steve,4.0,3,user
8128,"{'funny': 3, 'useful': 5, 'cool': 3}",FLPQJhAULZ7ilOUPiP_kGw,Eugene,5.0,2,user
8129,"{'funny': 1, 'useful': 5, 'cool': 1}",9Gha3-XxARRbhCLE8KuN2A,Caitlin,4.309999999999999,14,user
8130,"{'funny': 6, 'useful': 33, 'cool': 9}",4PKp9uhuEIfIs0Ik9ibueA,Tom,3.35,37,user
8131,"{'funny': 57, 'useful': 105, 'cool': 54}",_N-DeS909pOyryxC0mMAjw,Kevin,3.81,134,user
8132,"{'funny': 0, 'useful': 0, 'cool': 0}",ah-UmaTyxemVxjny8mfbww,Mike,3.0,2,user
8133,"{'funny': 0, 'useful': 0, 'cool': 0}",izFDEKa0NP8bU3QkkSEkxQ,Gabrielle,4.0,1,user
8134,"{'funny': 6, 'useful': 22, 'cool': 13}",HnhzW7OHJ4f6O9fNHq2urA,David,3.689999999999999,42,user
8135,"{'funny': 35, 'useful': 67, 'cool': 28}",RZRfF_oBwtVncFKG5aAKrw,Dawn,4.019999999999999,41,user
8136,"{'funny': 0, 'useful': 5, 'cool': 0}",3PHgY37--OpCiOIQNcKqsQ,Stan,4.179999999999999,19,user
8137,"{'funny': 0, 'useful': 1, 'cool': 0}",u1XgqNfIQDP__qcrn8Jb2Q,Marilyn,4.0,1,user
8138,"{'funny': 1, 'useful': 2, 'cool': 0}",OsxLUDXk8L0JEfQzvicjfg,Chris,3.75,4,user
8139,"{'funny': 0, 'useful': 1, 'cool': 0}",g9v2TXQPfQ1mP1rVutz-EQ,Dmitry,3.0,3,user
8140,"{'funny': 0, 'useful': 4, 'cool': 0}",tu0ulicth-HaZtG6XmnO5w,Brandy,3.0,5,user
8141,"{'funny': 2, 'useful': 8, 'cool': 4}",90KMW778W3G3Es2p6yi1hg,Barry,3.879999999999999,8,user
8142,"{'funny': 25, 'useful': 45, 'cool': 36}",49UVlMwjYXZA7OEvApzwnA,samantha,3.83,23,user
8143,"{'funny': 11, 'useful': 15, 'cool': 11}",10L6DTJWSnjJilBlYuzU0A,Patrick,4.5,14,user
8144,"{'funny': 0, 'useful': 6, 'cool': 2}",jXvYEdq_-dP5KHu_6hCWxQ,Ivy,4.75,12,user
8145,"{'funny': 2, 'useful': 25, 'cool': 10}",oxMHhRJoPQFnJ1mCaePxLA,Christine,3.819999999999999,11,user
8146,"{'funny': 0, 'useful': 1, 'cool': 0}",0u-qkHjONo3qETVvztPzkw,Denise,3.0,3,user
8147,"{'funny': 428, 'useful': 685, 'cool': 549}",rgbiRKKdJiwpp02AGB5C_w,Tong,3.85,179,user
8148,"{'funny': 0, 'useful': 6, 'cool': 2}",g2-BvMX-MuD-FVXHyuG0HQ,Amber,3.5,4,user
8149,"{'funny': 1, 'useful': 7, 'cool': 1}",11m_4W9hPDej-8BOdC-EYg,ken,4.15,17,user
8150,"{'funny': 1, 'useful': 6, 'cool': 2}",xta7ZuKzZRDnMhY0qG7z8A,John,3.819999999999999,18,user
8151,"{'funny': 0, 'useful': 1, 'cool': 2}",g7iPnnSv72J992sepSa6fg,Katy,4.0,3,user
8152,"{'funny': 2, 'useful': 3, 'cool': 0}",M0Ov5akhbQ6WU1kK2Zqg0A,Bill,2.33,5,user
8153,"{'funny': 7, 'useful': 26, 'cool': 4}",y0U9BNg-4NH25HQ4IsdEvQ,Tamera,2.919999999999999,13,user
8154,"{'funny': 4, 'useful': 4, 'cool': 2}",swGwPMNo2mI4Gw9WkRdj1w,Tyler,2.33,4,user
8155,"{'funny': 0, 'useful': 2, 'cool': 4}",qpPbKbDTFPPybrNPiuTVeQ,Shawn,4.099999999999999,10,user
8156,"{'funny': 1, 'useful': 18, 'cool': 9}",JxzRi5hzd54Le3KMyxcCog,Kate,4.379999999999999,21,user
8157,"{'funny': 18, 'useful': 65, 'cool': 24}",y8qJqvcrwd16KINREI5JTw,K,3.2,49,user
8158,"{'funny': 4, 'useful': 7, 'cool': 4}",L-0bgWxMsDupG8zBgcDn0w,Candice,4.599999999999999,5,user
8159,"{'funny': 1, 'useful': 1, 'cool': 1}",g9OfTiicyBX2MjugF2XWug,Jessica,4.0,2,user
8160,"{'funny': 79, 'useful': 280, 'cool': 119}",iMU-YARwV7rElQ8RqE7qqw,Myhang,3.62,334,user
8161,"{'funny': 33, 'useful': 108, 'cool': 40}",U6Yjkk4m5Zqqc7E1Qz0EZQ,Trung,3.56,113,user
8162,"{'funny': 1, 'useful': 14, 'cool': 2}",JgMdtuDMxw3jocijUd18eQ,David,3.71,35,user
8163,"{'funny': 1, 'useful': 1, 'cool': 1}",PfUB3qa_pUFTdJfuWFR8zw,David,4.5,2,user
8164,"{'funny': 8, 'useful': 5, 'cool': 5}",ZUERBXNzvZMGyu02wlIKZg,Jim,4.059999999999999,17,user
8165,"{'funny': 31, 'useful': 84, 'cool': 48}",KvVxMBkrcOHW3DkdxUsquQ,Vinit,4.379999999999999,56,user
8166,"{'funny': 0, 'useful': 2, 'cool': 0}",nUtZQG7esIGrLCqI2imCxg,D,5.0,1,user
8167,"{'funny': 25, 'useful': 47, 'cool': 22}",YEyx8t2Okqy8JDWHcF8C9Q,Lauren,4.16,19,user
8168,"{'funny': 72, 'useful': 207, 'cool': 107}",dFuRGclJgXaFpkDuYuucag,Corinna,3.43,67,user
8169,"{'funny': 117, 'useful': 310, 'cool': 143}",4sIK_74UwkKU9YQXIfgCdg,David,3.85,143,user
8170,"{'funny': 0, 'useful': 1, 'cool': 0}",0YCFvi4PHZ9dztJbJX9Zlg,Dhruv,1.0,1,user
8171,"{'funny': 4, 'useful': 15, 'cool': 7}",j-aruJbrUGLP4ZwhQfDJHw,Matt,4.41,22,user
8172,"{'funny': 97, 'useful': 231, 'cool': 158}",iakpZyax9R80BqmLxY5RFg,Jase,3.569999999999999,115,user
8173,"{'funny': 0, 'useful': 2, 'cool': 0}",7zj7H4uLNBSD51xIKcYymQ,Mariel,3.0,2,user
8174,"{'funny': 0, 'useful': 4, 'cool': 2}",lr5_7PqBjjUSooZLaPg1Eg,Steve,4.82,12,user
8175,"{'funny': 2, 'useful': 31, 'cool': 19}",tBrWLt5o4kgFcN1vszDLXQ,alicia,4.32,28,user
8176,"{'funny': 0, 'useful': 2, 'cool': 0}",FbPoX8EIFYI2YQ2n-C2ITQ,Beth,1.5,3,user
8177,"{'funny': 35, 'useful': 74, 'cool': 45}",4rwtirOV-8Vy8UU3onsKsQ,Aaron,3.319999999999999,118,user
8178,"{'funny': 3, 'useful': 4, 'cool': 3}",qAbgwS6XmukTJlTDKKj23A,Katherine,2.899999999999999,10,user
8179,"{'funny': 0, 'useful': 2, 'cool': 0}",dMMtPiTK8htuoGfQwAjVkQ,mark,5.0,2,user
8180,"{'funny': 0, 'useful': 0, 'cool': 0}",KfJP-NPf2rkRqsMqJ2aZ5g,Eric,1.0,1,user
8181,"{'funny': 1, 'useful': 4, 'cool': 3}",IeNnnlqPhuEeG0HNs6ou8Q,Michael,2.669999999999999,3,user
8182,"{'funny': 0, 'useful': 1, 'cool': 0}",i3lwbmFUuAa-uIxTEDpm4A,Cynthia,5.0,1,user
8183,"{'funny': 0, 'useful': 3, 'cool': 0}",Yr3ExfgTPR94MEltrDT2vQ,Eugene,1.0,1,user
8184,"{'funny': 0, 'useful': 4, 'cool': 0}",K3SdqvNd1LacMjskbUr38w,John,3.0,2,user
8185,"{'funny': 1, 'useful': 1, 'cool': 1}",aJb3zfRqNiKj3poJaQ6hCw,Kamille,3.669999999999999,3,user
8186,"{'funny': 19, 'useful': 46, 'cool': 24}",y86bexJBiTZ7WrCTE3G6tw,Stephanie,3.919999999999999,36,user
8187,"{'funny': 1, 'useful': 3, 'cool': 1}",ugjiHgZK3i2VNyDDBZCuKg,Luca,3.33,9,user
8188,"{'funny': 0, 'useful': 3, 'cool': 0}",du94QQ_sEr9QK7cr7a1AdQ,Charlie,4.0,6,user
8189,"{'funny': 0, 'useful': 1, 'cool': 0}",MpK3MaUg-pKQgx3mbGW_zQ,Ed,2.0,1,user
8190,"{'funny': 0, 'useful': 1, 'cool': 0}",dlScGHB0aY0gSSTVMJgGPQ,Lisa,5.0,1,user
8191,"{'funny': 0, 'useful': 2, 'cool': 0}",1SSgDJZ-dvtp3e9cWTT_Fg,Jeremy,5.0,2,user
8192,"{'funny': 1, 'useful': 9, 'cool': 1}",MdRIGmHLiJ_HmIIC9t7eow,Nicole,3.819999999999999,17,user
8193,"{'funny': 1, 'useful': 10, 'cool': 3}",M0b7llUsmimjLUfq6aC4ng,David,3.859999999999999,7,user
8194,"{'funny': 43, 'useful': 159, 'cool': 84}",pvDHE5B38YCDtpv86T_8yA,Christina,3.879999999999999,111,user
8195,"{'funny': 15, 'useful': 40, 'cool': 13}",R9klecrDFJquDfs_bkbNXw,Samuel,3.75,40,user
8196,"{'funny': 51, 'useful': 53, 'cool': 23}",GPQUoGcf2DEQvLO9efEscw,Benjamin,3.319999999999999,19,user
8197,"{'funny': 3, 'useful': 4, 'cool': 2}",3EIpKbEewyrfrvbGiV7MRg,Heidi,2.93,14,user
8198,"{'funny': 9, 'useful': 17, 'cool': 5}",kWq7Imvce6pLqHaccV1zbw,Matt,3.12,8,user
8199,"{'funny': 24, 'useful': 99, 'cool': 29}",xeNYMmYXZSAXNJE_axDyBw,David,2.77,39,user
8200,"{'funny': 0, 'useful': 1, 'cool': 1}",2V3YywZmJUHQYetaLqEXjA,Matt,3.5,2,user
8201,"{'funny': 0, 'useful': 1, 'cool': 0}",Jw7hqIxoSMLmlQBpOA1EEg,Alice,4.0,1,user
8202,"{'funny': 9, 'useful': 24, 'cool': 9}",ldOGM24UBsjFDDRU6XkOUg,Andreas,3.47,17,user
8203,"{'funny': 0, 'useful': 1, 'cool': 0}",RTvTQewh-ZTsJ0VZ4MWHvQ,Alva,4.0,1,user
8204,"{'funny': 0, 'useful': 0, 'cool': 0}",a7ElVOGzoVQIvev5h2pkWQ,Angeles,2.0,1,user
8205,"{'funny': 1, 'useful': 6, 'cool': 0}",qt2MqIonfqgmLdkqonNQKg,Kim,4.4,10,user
8206,"{'funny': 0, 'useful': 0, 'cool': 0}",L5PtMgQEKkB3iplDe8rjTQ,Dutch,4.0,1,user
8207,"{'funny': 0, 'useful': 0, 'cool': 0}",hOpShL879KdUlMLCbnDAfQ,Jim,5.0,1,user
8208,"{'funny': 0, 'useful': 6, 'cool': 1}",-DFfcGci_MGco8BsnBjQtg,Terry,4.0,6,user
8209,"{'funny': 17, 'useful': 83, 'cool': 30}",HuWjXUI1Ck_MMQmXgF9wjw,An,4.04,52,user
8210,"{'funny': 0, 'useful': 1, 'cool': 0}",NDmRSj6fBwcuhB1a6j_uGA,Tyesha,4.0,2,user
8211,"{'funny': 2, 'useful': 1, 'cool': 1}",bTxF_dSqxvSO93nibrJJTg,T,1.5,2,user
8212,"{'funny': 3808, 'useful': 5250, 'cool': 4814}",iqYfbuYFZ6lvARbhBHEkZw,Patra,3.95,508,user
8213,"{'funny': 0, 'useful': 5, 'cool': 0}",j2ywG31qvK6sfc6uOO0mZQ,Chris,2.0,2,user
8214,"{'funny': 0, 'useful': 10, 'cool': 8}",xSk-xgUJfeato0Soe1S-_w,Glen,4.309999999999999,13,user
8215,"{'funny': 1, 'useful': 0, 'cool': 0}",JB9cV8aicDpZjKKT6pamVQ,Kyra,5.0,1,user
8216,"{'funny': 37, 'useful': 105, 'cool': 35}",giwch_jkHmILclbawH3FSg,Ruben,3.95,106,user
8217,"{'funny': 84, 'useful': 165, 'cool': 84}",v_33a6APFkvQ182-BUFD2g,Nicole,4.2,154,user
8218,"{'funny': 5, 'useful': 17, 'cool': 9}",tePGwo_ZH1Hu9bkCNhMJmw,Keith,4.379999999999999,8,user
8219,"{'funny': 12, 'useful': 35, 'cool': 12}",xESy7H7UhTS2EXiuOQ1Z5Q,Ely,4.089999999999999,11,user
8220,"{'funny': 4, 'useful': 20, 'cool': 15}",3UDYuIkrdCafFwl8MLxeVw,Marvin,4.08,13,user
8221,"{'funny': 1, 'useful': 6, 'cool': 1}",0_Owni6-HjMGBUlt-i19Vw,Kendra,3.779999999999999,10,user
8222,"{'funny': 0, 'useful': 0, 'cool': 0}",F_bkoqyzKHeLOocl9cH5hw,Darren,4.0,3,user
8223,"{'funny': 82, 'useful': 275, 'cool': 86}",y6XSQsUMXi1MPyNU5PNckg,Kathy,3.299999999999999,334,user
8224,"{'funny': 1, 'useful': 10, 'cool': 1}",QGtWG60IBFdXtFp_G8gUWg,Kelly,4.669999999999999,3,user
8225,"{'funny': 0, 'useful': 2, 'cool': 0}",kwq2WsJHquyDW8n2IsJdXA,Mikki,5.0,2,user
8226,"{'funny': 1, 'useful': 9, 'cool': 2}",mUxXYbG5E3YOL67SRZOo5Q,Jimi,3.85,33,user
8227,"{'funny': 14, 'useful': 34, 'cool': 10}",lLnBArluikBGDqrGmotJ-w,Rose,3.089999999999999,35,user
8228,"{'funny': 16, 'useful': 185, 'cool': 131}",P5qsu3aPKu1UicFR3OMtiw,Paul,4.269999999999999,137,user
8229,"{'funny': 2, 'useful': 8, 'cool': 1}",rVmQaGFY2bbu5SDJVZQKQA,Rick,4.75,16,user
8230,"{'funny': 3, 'useful': 15, 'cool': 7}",B_fhPTS7nA3bd936NPKqOw,Christian,4.0,21,user
8231,"{'funny': 10, 'useful': 56, 'cool': 19}",JX3z8i4ppJ9lroQpWqdCdQ,Amikam,3.339999999999999,96,user
8232,"{'funny': 0, 'useful': 5, 'cool': 0}",zelSJqRGg-qbmFnW5xUmoQ,Adrienne,3.6,5,user
8233,"{'funny': 5, 'useful': 26, 'cool': 14}",lYeTQPxrukQgh4qQcpCnAg,Tyler,4.23,87,user
8234,"{'funny': 3, 'useful': 2, 'cool': 0}",CqaA0pa6idqEQWhoBtWmyg,Christopher,3.25,4,user
8235,"{'funny': 4, 'useful': 33, 'cool': 4}",HGhFU_w5c3XSwOWe5QFjUQ,Paul,3.93,31,user
8236,"{'funny': 15, 'useful': 67, 'cool': 19}",YZaIJvg38rlYKwPlsgYc-A,Karen,3.54,39,user
8237,"{'funny': 5, 'useful': 24, 'cool': 9}",pWlxozeqaknvMjpZmkpV1Q,Julie,3.7,23,user
8238,"{'funny': 0, 'useful': 0, 'cool': 0}",2VZd_gHt2rRyKIixkYiDhg,Travis,4.0,1,user
8239,"{'funny': 173, 'useful': 384, 'cool': 204}",AeucYo8J-rZjcq09Wuqsjw,Jessica,3.93,264,user
8240,"{'funny': 0, 'useful': 2, 'cool': 0}",ORZlEY0fYj2jZsJZ5kyC8w,deb,1.0,2,user
8241,"{'funny': 1451, 'useful': 3758, 'cool': 2488}",eFY6bJpTcpZPXK_2tuOj_A,Cory,3.779999999999999,766,user
8242,"{'funny': 792, 'useful': 1098, 'cool': 930}",ukBxlaYK3Aizq1czq1EK2g,Matt,4.08,318,user
8243,"{'funny': 14, 'useful': 42, 'cool': 11}",Uqkha8hDld5Y6f0VK3aWWA,Bonnie,3.669999999999999,36,user
8244,"{'funny': 0, 'useful': 0, 'cool': 0}",UF9aT7za7b_2q0iDuiejCA,Susan,5.0,1,user
8245,"{'funny': 0, 'useful': 0, 'cool': 0}",amFf4zJT3nrRtfWJhwe6gA,cinthia,5.0,3,user
8246,"{'funny': 0, 'useful': 2, 'cool': 0}",XiHy-1J5rAQEZZyguBfmDQ,Chasity,1.0,1,user
8247,"{'funny': 1, 'useful': 0, 'cool': 0}",QbxW8axxl_dcYMJ9CqMNkA,Sherry,5.0,2,user
8248,"{'funny': 2, 'useful': 1, 'cool': 1}",N3QhzjuiMZYwVRYsK58PlA,Brad,5.0,1,user
8249,"{'funny': 26, 'useful': 42, 'cool': 22}",QGVl1VuRqoGRtnWojY4KaA,Mighty,3.7,136,user
8250,"{'funny': 1, 'useful': 3, 'cool': 0}",30JjQZVaXN3C97s-0SFLjQ,Esteban,2.879999999999999,9,user
8251,"{'funny': 0, 'useful': 0, 'cool': 0}",6Sz0cAniF7NUWGlTIy3fVg,Ashley,4.5,2,user
8252,"{'funny': 35, 'useful': 56, 'cool': 34}",bK6v8n3zyycr7Eo0-PHJlg,Rima,3.169999999999999,18,user
8253,"{'funny': 46, 'useful': 247, 'cool': 136}",5ZdUtCkVC9hcA8XkazvVJg,Andrew,3.529999999999999,294,user
8254,"{'funny': 2, 'useful': 14, 'cool': 7}",o-eSf4L_L5EmbbfMdJ362A,Monica,5.0,12,user
8255,"{'funny': 2, 'useful': 4, 'cool': 0}",jYn5EJqWPYo-GA_dNSIy5g,Vee,2.169999999999999,6,user
8256,"{'funny': 7, 'useful': 36, 'cool': 12}",FvkpCbsI1QkYx-jFfqxgEA,Jeff,3.379999999999999,22,user
8257,"{'funny': 1, 'useful': 0, 'cool': 0}",dv8X5uglDB_foGqju_lJDg,Cody,4.0,3,user
8258,"{'funny': 2, 'useful': 3, 'cool': 2}",0Z2fXWdjR8iQtWb109r8OQ,David,2.62,8,user
8259,"{'funny': 0, 'useful': 0, 'cool': 0}",wWBrzaRsqJgLIsUs-XvXlA,Glen,5.0,2,user
8260,"{'funny': 4, 'useful': 36, 'cool': 5}",4Q3pqQ-WR7kSBJyhQvRipw,Lynne,3.62,26,user
8261,"{'funny': 1453, 'useful': 1995, 'cool': 1661}",7s9BkBonSqGHdVkpC_qdbw,Tom,4.04,548,user
8262,"{'funny': 0, 'useful': 1, 'cool': 0}",aHL36R03gOeSl6wgey_Hvw,Sukhi,2.0,2,user
8263,"{'funny': 1, 'useful': 10, 'cool': 6}",gGAqsXMBE92OQfJXVw81Nw,Mindie,3.779999999999999,9,user
8264,"{'funny': 0, 'useful': 5, 'cool': 0}",WoQ2dlVaAZUEuKKKY679pw,Feng,2.33,3,user
8265,"{'funny': 1, 'useful': 14, 'cool': 5}",u5qFh81E9mjdiuYqmi_saA,Fat,4.0,20,user
8266,"{'funny': 82, 'useful': 217, 'cool': 86}",E4QKjpaMjEcQ0LC6CTAeBA,Morgan,3.71,125,user
8267,"{'funny': 1, 'useful': 6, 'cool': 2}",hFh2O43n69ne6kjxeMVGSg,S,3.359999999999999,11,user
8268,"{'funny': 0, 'useful': 0, 'cool': 0}",Ojt8xdhwABwdSGqiH2UKZQ,Grady,5.0,1,user
8269,"{'funny': 2, 'useful': 1, 'cool': 0}",ORXwvQ6F-sKggNz0PShkdA,Cliff,5.0,3,user
8270,"{'funny': 1, 'useful': 4, 'cool': 1}",b35fzV7F43qt5Q1PY_R_Nw,Jake,3.669999999999999,8,user
8271,"{'funny': 0, 'useful': 1, 'cool': 1}",t1fY5oWqySBabKWnuf5wPA,Shelby,4.0,5,user
8272,"{'funny': 60, 'useful': 129, 'cool': 51}",EwDRcpw1k_tsX61VGIVuMg,Sonya,3.609999999999999,115,user
8273,"{'funny': 31, 'useful': 44, 'cool': 12}",gfoErsyOWfR_rx6v6Xwy4w,Brittany,3.279999999999999,32,user
8274,"{'funny': 112, 'useful': 703, 'cool': 311}",EIEf4s5c_CjwVjCRUCxTag,Scott,3.77,288,user
8275,"{'funny': 14, 'useful': 60, 'cool': 15}",pFjZKIA0NUf9Daiv5tHoQw,Julia,4.04,55,user
8276,"{'funny': 6, 'useful': 32, 'cool': 12}",NBF4fwSPjkhoO_3LJ1ciDA,Jennifer,3.21,20,user
8277,"{'funny': 4, 'useful': 14, 'cool': 5}",FyY_lBFItdSHgRagaTVu5Q,Andy,4.269999999999999,30,user
8278,"{'funny': 0, 'useful': 6, 'cool': 0}",oPZGf-cVy6s39fczR-iB9Q,Candida,3.5,4,user
8279,"{'funny': 2, 'useful': 10, 'cool': 3}",lF0IJMo4AtS9j-gKCpMJUQ,Christie,4.15,14,user
8280,"{'funny': 0, 'useful': 5, 'cool': 3}",t6cpL-LqTsRN3QdDuxw4uw,Jodi,5.0,2,user
8281,"{'funny': 109, 'useful': 432, 'cool': 395}",XUxo3knfzuPLVcQQdb7EQQ,Clara,3.589999999999999,306,user
8282,"{'funny': 13, 'useful': 17, 'cool': 6}",tkJsmZeZqjCdZnVSh0qtOw,Charles,3.109999999999999,9,user
8283,"{'funny': 8, 'useful': 28, 'cool': 11}",UqUc0FG5kSRJqsLJ8_co_Q,Sami,3.71,49,user
8284,"{'funny': 53, 'useful': 103, 'cool': 113}",VD1-RBoaXfktMkydSxyMAA,Courtney,3.62,53,user
8285,"{'funny': 0, 'useful': 0, 'cool': 0}",8wlHC-g2POtQtZ2LCEXEzQ,Thomas,5.0,2,user
8286,"{'funny': 0, 'useful': 0, 'cool': 0}",zX0NxtOwiTr0jZYtK7PFAQ,Doug,5.0,2,user
8287,"{'funny': 0, 'useful': 2, 'cool': 0}",S2Z1lz5iNal1xpreP472MQ,John,5.0,2,user
8288,"{'funny': 14, 'useful': 43, 'cool': 12}",pB6-p_DMF0vLzLkHnO9MeQ,T,2.91,79,user
